t,ra,dec,xi,eta,x,y,flag,q,col,row,flat,scale,response
925908460.225,242.370307081283,53.6722127214581,-5432.72,-10895.89,-8009.712,-15326.94,0,11.0,309.45465,218.40184,0.82068044,0.9874702497736969,0.8103975185499992
925908465.64,242.366313391852,53.6735743671986,-5330.933,-10778.2,-7846.921,-15102.78,0,8.0,311.15112,220.36333,0.8275664,0.9874702484215566,0.8171971840470721
925908468.825,242.366595321221,53.6710760902146,-5353.888,-10791.62,-7894.914,-15186.84,0,10.0,310.76852,220.13966,0.8298784,0.9874702476262537,0.8194802191103974
925908488.025,242.371169037887,53.6722149697681,-5109.664,-10471.94,-7548.588,-14654.46,0,10.0,314.83893,225.46765,0.83331865,0.9874702428319624,0.8228773703853539
925908503.105,242.367868064951,53.6730536504985,-4740.641,-10535.4,-6984.886,-14822.58,0,11.0,320.98932,224.40999,0.82563233,0.9874702390664466,0.815287357994525
925908505.99,242.370522746811,53.6732701863181,-4742.297,-10538.28,-6986.468,-14808.57,0,12.0,320.9617,224.362,0.82563233,0.9874702383460543,0.8152873573997459
925908526.125,242.369407087879,53.6718825429709,-4635.079,-10991.08,-6843.806,-15396.99,0,13.0,322.7487,216.81532,0.8385349,0.9874702333182925,0.828028245059091
925908537.635,242.368712388852,53.6733152893396,-4739.21,-11171.15,-6994.73,-15705.21,0,14.0,321.01315,213.81416,0.8340967,0.987470230444216,0.8236456899443334
925908551.97,242.371437949759,53.6733294591737,-5082.158,-11243.42,-7536.722,-15831.3,0,11.0,315.29736,212.60968,0.85457414,0.9874702268647297,0.8438665237363997
925908552.16,242.371574349205,53.6724421348066,-5102.807,-11270.13,-7524.768,-15789.27,0,14.0,314.95322,212.16449,0.83302534,0.9874702268172865,0.8225877177467028
925908552.55,242.371311716041,53.6725580261903,-5103.74,-11267.33,-7521.603,-15845.31,0,15.0,314.93765,212.21118,0.83302534,0.9874702267199024,0.8225877176655794
925908562.225,242.366064508705,53.6728332735964,-5201.735,-11233.19,-7659.167,-15775.26,0,18.0,313.3044,212.78017,0.8247762,0.9874702243040305,0.8144419121954058
925908571.965,242.365709472574,53.6739536775573,-5306.036,-11040.86,-7823.627,-15481.05,0,9.0,311.56607,215.98566,0.84788525,0.9874702218719281,0.8372614369715659
925908573.01,242.371995441384,53.6729278365832,-5450.973,-10993.78,-8045.399,-15453.03,0,14.0,309.15045,216.77031,0.8106121,0.987470221610989,0.8004552927284379
925908578.67,242.369000291479,53.6714654274592,-5445.23,-10951.63,-8024.215,-15382.98,0,11.0,309.24615,217.47284,0.82530624,0.9874702201976728,0.8149653313280383
925908580.26,242.371650119034,53.6719029502977,-5492.712,-10879.29,-8138.573,-15298.92,0,12.0,308.4548,218.6785,0.8515108,0.987470219800646,0.8408415793262632
925908583.135,242.369348080681,53.6708434284695,-5464.553,-10875.71,-8085.306,-15228.87,0,10.0,308.9241,218.73817,0.8515108,0.9874702190827513,0.8408415787149681
925908589.4,242.371013611982,53.6738241445637,-5412.028,-10632.28,-7972.002,-14892.63,0,12.0,309.79953,222.79535,0.82428855,0.9874702175183655,0.8139603908425304
925908596.075,242.370666282531,53.6727677467463,-5339.542,-10552.42,-7882.521,-14836.59,0,13.0,311.00763,224.12634,0.83609456,0.9874702158516016,0.8256184738965981
925908608.44,242.365683806936,53.6717629800806,-5018.553,-10513.15,-7393.357,-14780.55,0,13.0,316.35745,224.78085,0.823148,0.9874702127640309,0.8128341427051634
925908611.56,242.365403104355,53.6736348017977,-4916.919,-10449.84,-7290.074,-14710.5,0,8.0,318.05133,225.836,0.8289796,0.9874702119849592,0.8185926725971969
925908613.5,242.37142061586,53.6723033816735,-5011.247,-10442.39,-7375.777,-14696.49,0,6.0,316.47922,225.96016,0.85944134,0.9874702115005367,0.8486727217521202
925908615.9,242.368485141084,53.6740667193771,-4876.218,-10419.69,-7228.544,-14668.47,0,7.0,318.7297,226.3385,0.8085382,0.9874702109012508,0.7984073853659441
925908621.07,242.372073441587,53.6736115519437,-4853.063,-10441.71,-7156.554,-14696.49,0,7.0,319.1156,225.97151,0.82416916,0.9874702096102894,0.8138424921284204
925908622.28,242.368990618674,53.672353715557,-4792.909,-10521.75,-7055.293,-14724.51,0,11.0,320.1182,224.63751,0.82563233,0.9874702093081493,0.8152873334251126
925908627.735,242.367590714728,53.6740594576735,-4653.321,-10557.44,-6889.338,-14766.54,0,10.0,322.44464,224.04265,0.8171884,0.9874702079460229,0.806949181651493
925907363.01,242.369484226351,53.6750535947774,-5053.895,-10947.83,-7435.813,-15326.94,0,15.0,315.7684,217.53616,0.84514695,0.9874705237523932,0.8345577053729738
925907373.88,242.370050544606,53.6744935995218,-5120.748,-10878.23,-7589.989,-15298.92,0,10.0,314.6542,218.69617,0.8325135,0.9874705210381025,0.8220825506570415
925907376.46,242.371678248281,53.6748284606122,-5152.102,-10827.54,-7596.582,-15228.87,0,11.0,314.13165,219.541,0.86238927,0.987470520393864,0.8515839777638875
925907376.87,242.367432151424,53.6754854739864,-5061.309,-10841.87,-7463.149,-15242.88,0,18.0,315.64484,219.30219,0.8463605,0.987470520291485,0.8357560478584124
925907394.355,242.365540955152,53.6755066011885,-4960.248,-10679.92,-7299.304,-14948.67,0,15.0,317.3292,222.00134,0.82453626,0.9874705159253978,0.8142052499547162
925907397.34,242.366783020805,53.6756970293633,-4956.463,-10634.26,-7299.832,-14892.63,0,14.0,317.39227,222.76234,0.82453626,0.9874705151800292,0.8142052493401327
925907398.09,242.36681800259,53.6751451070382,-4960.271,-10647.4,-7352.132,-14962.68,0,16.0,317.32883,222.54333,0.82453626,0.9874705149927505,0.8142052491857147
925907399.805,242.368787409281,53.6745079613321,-4989.381,-10637.31,-7349.934,-14948.67,0,18.0,316.84366,222.71152,0.8388892,0.987470514564507,0.8283783318308978
925907408.955,242.366786110565,53.6754967110731,-4838.813,-10596.94,-7172.201,-14892.63,0,14.0,319.3531,223.38434,0.8292054,0.9874705122797088,0.8188158749920927
925907444.43,242.370705877239,53.6746456941985,-4718.706,-10843.51,-6962.12,-15242.88,0,15.0,321.3549,219.27483,0.8532568,0.9874705034214358,0.8425659432051057
925907446.075,242.36543741679,53.6748825226935,-4620.197,-10902.95,-6827.281,-15256.89,0,13.0,322.9967,218.28418,0.83385,0.9874705030106719,0.8234023047387208
925907459.63,242.366041602548,53.6747492641462,-4742.232,-11032.56,-6997.367,-15467.04,0,10.0,320.9628,216.12401,0.8300475,0.9874704996259257,0.8196474078985264
925907460.08,242.370595576491,53.6751129005473,-4828.156,-10980.37,-7117.263,-15439.02,0,14.0,319.53073,216.99384,0.861335,0.9874704995135586,0.850542882489087
925907477.535,242.364369942958,53.6745680664401,-4922.909,-11079.03,-7248.673,-15523.08,0,10.0,317.9515,215.34949,0.801659,0.987470495154965,0.7916145978247635
925907501.215,242.36729347534,53.6744483984233,-5120.238,-10821.69,-7543.314,-15228.87,0,6.0,314.6627,219.63849,0.86238927,0.9874704892419613,0.851583950898821
925907503.15,242.369619418599,53.6745851080391,-5155.117,-10774.87,-7642.729,-15158.82,0,9.0,314.0814,220.41884,0.8479328,0.9874704887587831,0.8373086318075054
925907504.0,242.366128988615,53.6759364537703,-5066.711,-10751.57,-7515.011,-15130.8,0,9.0,315.5548,220.80717,0.82081914,0.9874704885465343,0.8105346766712449
925907516.77,242.370418636896,53.6750002366115,-5085.24,-10609.1,-7507.1,-14906.64,0,14.0,315.246,223.18167,0.8359221,0.9874704853578079,0.825448423534296
925907523.45,242.3681822953,53.6750872609729,-4966.081,-10587.23,-7322.597,-14822.58,0,14.0,317.232,223.54617,0.80551463,0.9874704836897817,0.7954219249150414
925907529.59,242.364635623683,53.675236392905,-4821.018,-10605.79,-7099.156,-14920.65,0,11.0,319.6497,223.23682,0.8292054,0.9874704821565963,0.8188158500138453
925907574.82,242.36576790729,53.6751210206082,-4664.252,-11022.69,-6916.236,-15467.04,0,12.0,322.26248,216.2885,0.8385349,0.9874704708624651,0.8280284442481679
925907582.11,242.368477635551,53.675088434381,-4805.469,-11044.74,-7095.64,-15453.03,0,14.0,319.90884,215.92099,0.8544287,0.9874704690421201,0.8437231175981941
925907660.33,242.366428018295,53.6759798935004,-4725.981,-10560.03,-7005.19,-14850.6,0,11.0,321.23364,223.9995,0.8318055,0.98747044951025,0.8213833778594019
925907667.93,242.366514954569,53.6759824343665,-4652.567,-10619.83,-6903.314,-14934.66,0,11.0,322.4572,223.00284,0.8302306,0.987470447612498,0.8198281759640983
925907731.94,242.370635853686,53.6757237550448,-5214.35,-10893.2,-7682.46,-15270.9,0,10.0,313.09418,218.44669,0.8340018,0.9874704316289354,0.8235520972377346
925907772.505,242.371841811397,53.6745194967927,-4950.312,-10499.36,-7300.798,-14766.54,0,11.0,317.4948,225.01065,0.8304988,0.9874704214996909,0.8200930144910955
925907785.565,242.370002587493,53.6749313682856,-4726.949,-10579.7,-6956.494,-14808.57,0,14.0,321.2175,223.67168,0.8318055,0.9874704182385566,0.8213833518474345
925907807.6,242.370643860087,53.6753140126741,-4668.484,-10892.61,-6883.097,-15270.9,0,6.0,322.19193,218.45651,0.83385,0.9874704127363297,0.8234022294634582
925907814.455,242.369933118305,53.6749028176656,-4717.43,-11001.0,-6967.921,-15396.99,0,13.0,321.3762,216.65001,0.8507889,0.9874704110246093,0.8401288562024491
925907814.56,242.366462444329,53.6752258820581,-4647.127,-11024.03,-6852.069,-15439.02,0,13.0,322.54785,216.26616,0.8385349,0.9874704109983903,0.8280283940500525
925907816.405,242.369080953114,53.6744718960468,-4731.639,-11040.7,-6981.282,-15523.08,0,14.0,321.13934,215.98834,0.8513721,0.9874704105376866,0.8407047795866889
925907839.65,242.369275087783,53.6756466429726,-5066.375,-11043.58,-7463.237,-15495.06,0,4.0,315.56042,215.94034,0.8415777,0.9874704047333194,0.8310330806454242
925907877.75,242.370592579862,53.6757420015488,-5134.729,-10513.27,-7569.684,-14794.56,0,12.0,314.42117,224.77884,0.8211168,0.9874703952196028,0.8108285360304469
925907917.4,242.368806561047,53.6748962964868,-4612.901,-10742.91,-6827.808,-15018.72,0,14.0,323.11832,220.9515,0.8361679,0.9874703853188482,0.825691010707739
925907948.475,242.36372614882,53.6744339440684,-4819.411,-11186.82,-7107.418,-15747.24,0,9.0,319.67648,213.553,0.8220373,0.9874703775593056,0.8117374628602284
925907954.825,242.36638813667,53.6747934033145,-4969.679,-11141.56,-7316.884,-15621.15,0,10.0,317.172,214.30736,0.8440846,0.9874703759736871,0.8335085575348147
925907961.74,242.368865769321,53.6750076694003,-5118.908,-11066.63,-7542.787,-15551.1,0,14.0,314.68488,215.55617,0.8453933,0.9874703742469862,0.8348008383926449
925907978.555,242.369976888597,53.6760256083622,-5275.267,-10784.47,-7781.172,-15172.83,0,11.0,312.0789,220.25885,0.8349668,0.9874703700482197,0.8245049539953555
925908010.9,242.370859148588,53.6752011414849,-4964.502,-10429.63,-7360.922,-14668.47,0,12.0,317.2583,226.17282,0.8070937,0.9874703619715572,0.796981088240685
925908074.62,242.369795089315,53.6753768113371,-5036.775,-11109.76,-7443.108,-15551.1,0,10.0,316.05374,214.83734,0.85411,0.9874703460604501,0.8434082997598453
925908116.645,242.364027958954,53.6746386360989,-5095.424,-10600.86,-7499.452,-14836.59,0,12.0,315.0763,223.319,0.8359221,0.987470335566665,0.825448298320566
925908129.665,242.370749022924,53.6753792424251,-4988.47,-10414.9,-7347.385,-14626.44,0,11.0,316.85883,226.4183,0.84422904,0.9874703323155275,0.8336511331775778
925908169.74,242.368932329145,53.6746337607405,-4641.666,-10966.96,-6843.718,-15439.02,0,9.0,322.6389,217.21733,0.839404,0.9874703223086676,0.8288865255217842
925908182.95,242.370098529451,53.6749020129072,-4844.408,-11111.77,-7151.456,-15565.11,0,14.0,319.25986,214.80383,0.8121517,0.9874703190100879,0.8019756691096955
925908186.67,242.372197794879,53.6746097690002,-4958.583,-11126.44,-7302.908,-15635.16,0,17.0,317.35693,214.55931,0.8440846,0.9874703180811919,0.8335085086686498
925908199.885,242.368438396673,53.6754551864791,-5125.579,-11102.46,-7568.629,-15621.15,0,11.0,314.57367,214.959,0.84427994,0.987470314781364,0.833701382950735
925908205.83,242.36772963071,53.6748921691282,-5206.448,-11062.8,-7685.009,-15551.1,0,14.0,313.22586,215.62,0.83943486,0.9874703132968784,0.8289170063065882
925908211.26,242.371818424435,53.6748292704396,-5346.882,-10944.79,-7881.993,-15396.99,0,10.0,310.8853,217.58682,0.836593,0.9874703119409902,0.8261107233035844
925908221.94,242.367498340189,53.6753164503138,-5297.981,-10772.1,-7839.186,-15074.76,0,16.0,311.70032,220.465,0.8275664,0.9874703092741604,0.8171972344066414
925908224.345,242.369135300633,53.675395833295,-5323.273,-10709.59,-7840.153,-15004.71,0,11.0,311.27878,221.50684,0.8382332,0.9874703086736241,0.8277303699776396
925908237.895,242.368153459028,53.6760281709533,-5158.929,-10477.33,-7610.03,-14738.52,0,21.0,314.01785,225.37784,0.83331865,0.9874703052901466,0.8228774224329237
925908245.095,242.363735395171,53.6744283427793,-4973.188,-10506.76,-7335.958,-14780.55,0,11.0,317.11356,224.88733,0.82733786,0.987470303492284,0.8169715687526578
925908251.455,242.370013495527,53.6759531926604,-4948.598,-10385.52,-7297.194,-14612.43,0,12.0,317.52335,226.90802,0.8070937,0.9874703019041724,0.7969810397606784
925908255.435,242.367031069369,53.675242693694,-4823.454,-10448.3,-7154.093,-14710.5,0,10.0,319.6091,225.86166,0.82416916,0.987470300910354,0.8138425673751178
925908255.985,242.366869219203,53.6755125111232,-4805.738,-10441.61,-7080.082,-14640.45,0,10.0,319.9044,225.97318,0.82416916,0.9874703007730173,0.8138425672619292
925908264.67,242.367210146683,53.675747988972,-4664.918,-10507.33,-6883.097,-14710.5,0,14.0,322.25137,224.87784,0.8171884,0.987470298604346,0.8069492557364213
925908269.775,242.371911403917,53.6750140352437,-4708.969,-10557.93,-6987.083,-14850.6,0,13.0,321.51718,224.0345,0.83929056,0.987470297329612,0.8287744981298492
925908271.97,242.369803842713,53.6752825042466,-4646.649,-10604.42,-6886.262,-14906.64,0,18.0,322.55585,223.25966,0.8302306,0.9874702967815135,0.8198280507396005
925908295.71,242.367248585622,53.6758300671005,-4648.101,-11047.31,-6848.992,-15467.04,0,13.0,322.53165,215.87817,0.82151324,0.9874702908535634,0.8112199136673727
925908378.645,242.365870305702,53.6758759426294,-4721.907,-10424.65,-6957.021,-14612.43,0,11.0,321.30154,226.25584,0.81824887,0.98747027014445,0.8079964307180798
925908420.885,242.369788499323,53.6756641155826,-4778.716,-11093.97,-7035.077,-15593.13,0,6.0,320.35474,215.10052,0.8469607,0.9874702595970029,0.8363485254043779
925908421.86,242.368156305937,53.6753610685523,-4772.773,-11128.84,-7030.418,-15649.17,0,11.0,320.4538,214.51932,0.8139914,0.9874702593535426,0.8037923259475379
925908435.99,242.371757036601,53.674568018044,-5140.186,-11158.17,-7615.304,-15691.2,0,12.0,314.33023,214.0305,0.84427994,0.9874702558252426,0.8337013331752641
925908443.0,242.368602525994,53.675850703071,-5190.806,-11095.37,-7651.958,-15537.09,0,13.0,313.48657,215.07716,0.83943486,0.9874702540748261,0.8289169565935328
925908465.39,242.365512077895,53.6757074399587,-5283.132,-10721.2,-7795.148,-15088.77,0,8.0,311.94778,221.31334,0.8382332,0.9874702484839823,0.8277303195246852
925908535.625,242.364842815845,53.6753818330813,-4599.874,-11104.32,-6778.145,-15551.1,0,12.0,323.33542,214.92801,0.8516994,0.987470230946118,0.8410278149350028
925908540.01,242.37162786401,53.675078110957,-4809.973,-11120.35,-7099.771,-15565.11,0,13.0,319.83377,214.66083,0.8121517,0.9874702298511724,0.8019755966991334
925908547.41,242.371715152123,53.674703959395,-4963.458,-11192.44,-7323.125,-15677.19,0,12.0,317.27573,213.4593,0.83271897,0.9874702280033736,0.822285189580208
925908553.695,242.369255509797,53.6750896663187,-5048.011,-11202.93,-7429.132,-15691.2,0,12.0,315.86646,213.28452,0.85169935,0.987470226433993,0.8410277522342164
925908558.21,242.368336909297,53.6756883504402,-5123.105,-11160.26,-7598.252,-15719.22,0,9.0,314.61493,213.99567,0.8208807,0.9874702253065862,0.8105952607186591
925908573.605,242.365249578245,53.6756031785425,-5284.354,-10959.02,-7826.264,-15411.0,0,12.0,311.92743,217.34967,0.87671924,0.9874702214624158,0.8657341385024965
925908582.95,242.367731368449,53.6761381490604,-5350.507,-10723.41,-7889.289,-15032.73,0,9.0,310.82486,221.27647,0.8231149,0.9874702191289462,0.8128014230011604
925908593.8,242.367612928392,53.6762229291203,-5259.347,-10510.72,-7753.747,-14794.56,0,9.0,312.3442,224.82133,0.82918024,0.9874702164196746,0.8187907916669136
925908608.87,242.367050227801,53.6754376416334,-4977.735,-10379.37,-7335.519,-14528.37,0,15.0,317.03775,227.01048,0.82585585,0.9874702126566586,0.815508052981944
925908617.745,242.371626107549,53.6749402498159,-4888.042,-10373.56,-7218.7,-14514.36,0,10.0,318.53262,227.10733,0.83827364,0.98747021044055,0.8277702520891684
926120424.39,242.367915866562,53.6713224193969,-11514.07,-3046.441,-17028.34,-4217.01,0,14.0,208.09885,349.226,0.9001264,0.9874173642952147,0.8888004350603269
926120433.56,242.366173851977,53.6722230935547,-11479.82,-2981.775,-16999.33,-4146.96,0,11.0,208.66966,350.30374,0.9050117,0.9874173620091221,0.8936242787362564
926120434.64,242.366172976666,53.6717726034649,-11494.67,-2974.032,-16979.12,-4146.96,0,8.0,208.42218,350.4328,0.9050117,0.9874173617398768,0.8936242784925862
926120434.785,242.370340437376,53.6740789005385,-11430.4,-2869.301,-16873.63,-3992.85,0,6.0,209.49333,352.1783,0.9125915,0.9874173617037282,0.9011087080012886
926120441.97,242.368763371812,53.6713286777162,-11495.49,-2853.122,-16994.76,-3978.84,0,10.0,208.4085,352.44797,0.882654,0.987417359912499,0.8715478935042003
926120443.335,242.367463225572,53.6719981207585,-11455.83,-2866.103,-16946.06,-3978.84,0,14.0,209.06949,352.23163,0.9125915,0.9874173595722027,0.9011087060560765
926120447.125,242.368148792619,53.6739916645507,-11356.2,-2808.435,-16791.98,-3894.78,0,12.0,210.72998,353.19275,0.89022577,0.9874173586273512,0.8790243765087361
926120448.675,242.369386079113,53.6742935981672,-11336.13,-2772.242,-16737.13,-3852.75,0,12.0,211.0645,353.79596,0.8978724,0.9874173582409342,0.8865747817547576
926120461.965,242.370785689908,53.6727175204961,-11262.46,-2716.021,-16627.52,-3782.7,0,9.0,212.29234,354.733,0.90215206,0.9874173549277214,0.8908006022717965
926120471.81,242.368002654371,53.6736668532647,-11117.86,-2807.012,-16430.62,-3880.77,0,12.0,214.70232,353.21646,0.91200054,0.9874173524733514,0.9005251556184786
926120479.695,242.368188162649,53.6712518788457,-11152.3,-2887.033,-16439.32,-4020.87,0,11.0,214.12836,351.88278,0.88857514,0.9874173505076118,0.8773945071692666
926120491.625,242.36748352502,53.6730521504819,-11069.91,-3041.399,-16344.3,-4245.03,0,12.0,215.5015,349.31003,0.91101867,0.9874173475334495,0.899555638295073
926120504.625,242.368536848167,53.6726408613174,-11157.81,-3149.946,-16487.49,-4371.12,0,13.0,214.03651,347.5009,0.8956394,0.9874173442925349,0.8843698971013613
926120504.975,242.370137376453,53.6739177660056,-11121.57,-3109.778,-16422.27,-4329.09,0,13.0,214.6405,348.17038,0.90137726,0.9874173442052795,0.8900355408725801
926120524.27,242.369215129708,53.6728052700776,-11367.51,-3179.551,-16800.24,-4427.16,0,12.0,210.54149,347.00748,0.90116715,0.9874173393950152,0.8898280738610642
926120536.025,242.363561915988,53.673999412195,-11422.81,-3221.808,-16874.16,-4497.21,0,10.0,209.61986,346.3032,0.89396006,0.9874173364644815,0.8827116600564399
926120537.445,242.366649308353,53.6737074657834,-11456.45,-3144.365,-16935.25,-4371.12,0,11.0,209.05914,347.59393,0.91858953,0.9874173361104739,0.9070312290370198
926120551.225,242.369206636468,53.6730412977773,-11530.2,-2932.707,-17018.41,-4090.92,0,20.0,207.83,351.12155,0.8564872,0.9874173326751059,0.845710320876377
926120567.11,242.371607208346,53.6739352122369,-11413.52,-2706.433,-16879.88,-3754.68,0,11.0,209.77469,354.8928,0.91659135,0.9874173287149596,0.9050581786511344
926120567.92,242.372553659697,53.673716754739,-11418.94,-2684.118,-16903.17,-3712.65,0,15.0,209.68433,355.2647,0.90927845,0.9874173285130258,0.8978373003397047
926120571.76,242.367329394836,53.6711370637225,-11449.26,-2795.039,-16909.32,-3880.77,0,13.0,209.179,353.41602,0.91688335,0.98741732755571,0.9053465065632819
926120572.42,242.366389195476,53.6721713997554,-11401.86,-2803.08,-16838.48,-3894.78,0,15.0,209.969,353.282,0.91688335,0.9874173273911715,0.9053465064124193
926120572.78,242.365215089876,53.6715044828221,-11416.6,-2829.768,-16873.72,-3922.8,0,10.0,209.72333,352.83722,0.9125915,0.9874173273014231,0.9011086766060368
926120586.385,242.36841047682,53.671749412317,-11252.75,-2751.055,-16614.59,-3824.73,0,13.0,212.45418,354.14908,0.90215206,0.9874173239096837,0.8908005742888099
926120590.14,242.368656929347,53.6708085875149,-11243.95,-2772.755,-16603.34,-3838.74,0,7.0,212.60083,353.7874,0.9013093,0.9874173229735587,0.8899684274237795
926120599.88,242.370321638118,53.6737776849016,-11066.46,-2814.588,-16343.77,-3852.75,0,11.0,215.559,353.09018,0.90128505,0.9874173205453673,0.8899444713891631
926120601.17,242.368748229801,53.6718339459769,-11120.66,-2875.321,-16408.82,-3992.85,0,14.0,214.65565,352.07797,0.90948415,0.9874173202237694,0.8980404002293497
926120608.615,242.366382480909,53.6720062055702,-11086.84,-3016.128,-16376.3,-4188.99,0,12.0,215.21933,349.7312,0.91101867,0.987417318367724,0.8995556117245526
926120608.845,242.364197701559,53.6742199787749,-10999.49,-3049.612,-16250.16,-4231.02,0,13.0,216.67516,349.17313,0.917295,0.9874173183103848,0.9057529483580186
926120609.575,242.368371311571,53.6736507870214,-11036.89,-2976.265,-16314.24,-4132.95,0,15.0,216.05183,350.39557,0.8940191,0.9874173181283952,0.8827699686312768
926120610.56,242.369412277204,53.6731511040565,-11059.1,-2971.965,-16353.0,-4132.95,0,14.0,215.68167,350.46725,0.9068824,0.9874173178828339,0.8954713922577643
926120610.645,242.365714012236,53.6714685388718,-11103.48,-3062.194,-16386.05,-4273.05,0,13.0,214.94199,348.96344,0.90137726,0.9874173178616431,0.8900355171270252
926120611.335,242.371743139905,53.6737659251298,-11047.43,-2930.096,-16308.0,-4076.91,0,22.0,215.87614,351.16507,0.8805305,0.9874173176896256,0.8694510413188449
926120615.485,242.36487339206,53.672762015565,-11067.8,-3135.255,-16324.0,-4371.12,0,13.0,215.53668,347.74576,0.90271467,0.987417316655027,0.8913560968646844
926120623.265,242.370005605101,53.6716120209974,-11176.08,-3124.59,-16490.48,-4357.11,0,13.0,213.73201,347.9235,0.90329754,0.9874173147154662,0.8919316348172195
926120626.23,242.371387543825,53.6737364931637,-11134.31,-3112.352,-16417.08,-4343.1,0,11.0,214.42819,348.12747,0.90137726,0.987417313976289,0.8900355136248553
926120628.835,242.364505072161,53.6721125579152,-11190.65,-3288.808,-16541.72,-4581.27,0,13.0,213.48915,345.18652,0.92977655,0.9874173133268602,0.918077462342925
926120643.445,242.365070845192,53.6740147871506,-11314.45,-3306.009,-16726.4,-4553.25,0,11.0,211.42583,344.89984,0.9289022,0.987417309684575,0.9172141199783755
926120644.775,242.366384258195,53.6725291046462,-11388.36,-3283.477,-16799.71,-4581.27,0,6.0,210.19398,345.2754,0.8660328,0.9874173093530048,0.8551357566657243
926120663.01,242.364747245309,53.6723025194267,-11572.52,-3146.441,-17125.56,-4343.1,0,10.0,207.12466,347.5593,0.8910938,0.9874173048070045,0.8798814289765339
926120667.22,242.370846999778,53.6713293694591,-11642.58,-2971.396,-17199.39,-4146.96,0,11.0,205.95699,350.47675,0.8807713,0.9874173037574482,0.8696888018679856
926120668.38,242.365100108326,53.6727538925813,-11570.7,-3066.561,-17120.9,-4245.03,0,11.0,207.15498,348.89062,0.88179356,0.9874173034682591,0.8706982178460876
926120674.0,242.369264124967,53.6714002473486,-11627.17,-2910.557,-17192.27,-4020.87,0,14.0,206.21385,351.49072,0.87900925,0.9874173020671889,0.8679489389932104
926120677.11,242.367912050034,53.6711142271453,-11620.18,-2896.159,-17197.9,-4020.87,0,7.0,206.33035,351.73068,0.87900925,0.9874173012918633,0.8679489383116921
926120680.62,242.365255750253,53.6738364107617,-11492.04,-2894.003,-16973.93,-4034.88,0,9.0,208.466,351.7666,0.88060236,0.9874173004168177,0.8695220048264795
926120686.17,242.36667694419,53.6731403607261,-11473.86,-2809.371,-16969.89,-3894.78,0,8.0,208.76898,353.17715,0.8813417,0.9874172990331986,0.8702520367778797
926120686.285,242.368260765867,53.67430330085,-11438.1,-2767.112,-16918.2,-3824.73,0,12.0,209.36499,353.88147,0.91688335,0.987417299004529,0.9053464803851794
926120687.45,242.36629615152,53.6713329951403,-11524.06,-2819.417,-17065.52,-3908.79,0,12.0,207.93233,353.00974,0.8699481,0.9874172987140934,0.8590017921830951
926120691.39,242.364809155597,53.6739239358948,-11379.09,-2806.262,-16827.14,-3894.78,0,11.0,210.34851,353.22897,0.89022577,0.9874172977318487,0.8790243222979905
926120698.67,242.370223615644,53.6734139273893,-11323.83,-2667.979,-16719.55,-3712.65,0,10.0,211.2695,355.5337,0.9029416,0.9874172959169392,0.8915801378239476
926120699.33,242.368518701772,53.6727124973187,-11331.7,-2707.007,-16771.32,-3754.68,0,10.0,211.13834,354.8832,0.90451765,0.9874172957524007,0.8931363725199614
926120706.425,242.365549531507,53.6727028191539,-11222.21,-2785.558,-16544.8,-3866.76,0,14.0,212.96315,353.57404,0.9013093,0.9874172939836122,0.8899684012948708
926120708.255,242.370979003335,53.6723396890367,-11232.5,-2683.404,-16597.1,-3712.65,0,8.0,212.79169,355.2766,0.8882158,0.9874172935273918,0.8770396218108514
926120711.095,242.363894853448,53.6739604219812,-11109.85,-2841.563,-16413.57,-3908.79,0,11.0,214.83583,352.64062,0.90948415,0.9874172928193778,0.8980403753054901
926120724.075,242.368929357507,53.6720885347541,-11085.83,-2895.1,-16376.3,-4020.87,0,10.0,215.23615,351.74832,0.8805305,0.9874172895834548,0.8694510165705048
926120734.37,242.364297127425,53.6743166036439,-10994.03,-3123.468,-16201.99,-4357.11,0,11.0,216.76617,347.9422,0.8984178,0.9874172870169043,0.8871132379129029
926120735.265,242.365107393452,53.6726321056904,-11059.52,-3133.525,-16334.46,-4329.09,0,10.0,215.67468,347.77457,0.90271467,0.9874172867937804,0.891356069908499
926120739.395,242.369242433928,53.6720330687996,-11122.18,-3109.823,-16422.88,-4259.04,0,17.0,214.63031,348.16962,0.90137726,0.9874172857641688,0.8900354881950917
926120739.76,242.368881535281,53.6713970314519,-11145.88,-3127.405,-16464.2,-4343.1,0,14.0,214.23534,347.8766,0.8956394,0.9874172856731738,0.8843698445995507
926120744.925,242.371968068183,53.671963244258,-11189.84,-3123.056,-16555.7,-4343.1,0,11.0,213.50267,347.94907,0.90329754,0.9874172843855359,0.891931607420268
926120747.07,242.370055022789,53.6739675918824,-11134.63,-3171.803,-16440.46,-4343.1,0,22.0,214.42285,347.13663,0.8956394,0.9874172838507861,0.8843698429673484
926120755.345,242.370438035948,53.6728207383392,-11289.79,-3216.468,-16693.79,-4469.19,0,10.0,211.83682,346.3922,0.90287554,0.9874172817878234,0.8915149141069723
926120756.645,242.36872114997,53.6718429495051,-11336.47,-3260.712,-16729.39,-4553.25,0,8.0,211.05884,345.6548,0.9070986,0.9874172814637326,0.8956848250683466
926120758.87,242.370846465543,53.67379910021,-11307.22,-3206.704,-16690.1,-4469.19,0,11.0,211.54633,346.55493,0.90287554,0.9874172809090387,0.891514913313539
